# MD Simulation - NVT Ensemble
# Timestep: 0.5 fs
#     Step     Time(fs)      Temp(K)          KE(Ha)          PE(Ha)          TE(Ha)
      8421     4210.500      1498.88      0.10680034   -234.49980972   -234.39300939
      8422     4211.000      1759.96      0.12540265   -234.50142932   -234.37602667
      8423     4211.500      1319.24      0.09400038   -234.50299245   -234.40899207
      8424     4212.000      2546.07      0.18141608   -234.50737258   -234.32595650
      8425     4212.500      2751.27      0.19603724   -234.50893291   -234.31289567
      8426     4213.000      1734.11      0.12356073   -234.49986561   -234.37630488
      8427     4213.500      2466.79      0.17576654   -234.49902477   -234.32325824
      8428     4214.000      2093.11      0.14914122   -234.50472001   -234.35557880
      8429     4214.500      1689.10      0.12035413   -234.50643886   -234.38608473
      8430     4215.000      2201.56      0.15686836   -234.50506265   -234.34819429
      8431     4215.500      2050.68      0.14611743   -234.51032577   -234.36420833
      8432     4216.000      1544.29      0.11003570   -234.50538843   -234.39535274
      8433     4216.500      2803.16      0.19973460   -234.50640366   -234.30666906
      8434     4217.000      2076.10      0.14792921   -234.50729073   -234.35936152
      8435     4217.500      2285.15      0.16282442   -234.50892810   -234.34610368
      8436     4218.000      2156.07      0.15362675   -234.50400676   -234.35038001
      8437     4218.500      2064.22      0.14708218   -234.50617929   -234.35909711
      8438     4219.000      2164.65      0.15423831   -234.50971053   -234.35547222
      8439     4219.500      1940.06      0.13823556   -234.50632558   -234.36809002
      8440     4220.000      1872.96      0.13345429   -234.50521684   -234.37176255
      8441     4220.500      2237.98      0.15946310   -234.50232353   -234.34286043
      8442     4221.000      1909.00      0.13602257   -234.50635645   -234.37033387
      8443     4221.500      1604.85      0.11435090   -234.51152723   -234.39717632
      8444     4222.000      1985.10      0.14144459   -234.50850752   -234.36706292
      8445     4222.500      2292.12      0.16332087   -234.50980302   -234.34648215
      8446     4223.000      1960.50      0.13969176   -234.50942777   -234.36973601
      8447     4223.500      1696.85      0.12090606   -234.51174992   -234.39084386
      8448     4224.000      2040.77      0.14541154   -234.50723587   -234.36182433
      8449     4224.500      2053.37      0.14630962   -234.50880352   -234.36249390
      8450     4225.000      2906.42      0.20709204   -234.50921167   -234.30211963
      8451     4225.500      2279.02      0.16238771   -234.51221555   -234.34982784
      8452     4226.000      2603.81      0.18552998   -234.51358035   -234.32805037
      8453     4226.500      2062.33      0.14694747   -234.50726768   -234.36032021
      8454     4227.000      2465.66      0.17568628   -234.51259324   -234.33690697
      8455     4227.500      1602.11      0.11415565   -234.51716305   -234.40300740
      8456     4228.000      2439.40      0.17381515   -234.51581065   -234.34199550
      8457     4228.500      1683.10      0.11992649   -234.51735469   -234.39742819
      8458     4229.000      1993.86      0.14206890   -234.51678517   -234.37471627
      8459     4229.500      1605.11      0.11436944   -234.51455306   -234.40018362
      8460     4230.000      2146.76      0.15296398   -234.51602462   -234.36306063
      8461     4230.500      1633.13      0.11636561   -234.51473318   -234.39836757
      8462     4231.000      2397.98      0.17086365   -234.51539855   -234.34453489
      8463     4231.500      1817.23      0.12948385   -234.51021619   -234.38073234
      8464     4232.000      1940.91      0.13829596   -234.51071055   -234.37241459
      8465     4232.500      2541.19      0.18106772   -234.51101689   -234.32994916
      8466     4233.000      1929.80      0.13750453   -234.51167669   -234.37417215
      8467     4233.500      2683.24      0.19118972   -234.50915586   -234.31796614
      8468     4234.000      1331.81      0.09489558   -234.51156076   -234.41666518
      8469     4234.500      1665.95      0.11870439   -234.51310179   -234.39439741
      8470     4235.000      1676.70      0.11947024   -234.51488183   -234.39541159
      8471     4235.500      1999.44      0.14246631   -234.51359282   -234.37112650
      8472     4236.000      2575.83      0.18353608   -234.51151843   -234.32798236
      8473     4236.500      1786.90      0.12732247   -234.50540815   -234.37808568
      8474     4237.000      2239.57      0.15957694   -234.51076835   -234.35119140
      8475     4237.500      2273.02      0.16196008   -234.51233227   -234.35037219
      8476     4238.000      1295.33      0.09229630   -234.51422119   -234.42192490
      8477     4238.500      2699.64      0.19235780   -234.51208996   -234.31973217
      8478     4239.000      1587.58      0.11312049   -234.51050117   -234.39738068
      8479     4239.500      1909.94      0.13608925   -234.50646115   -234.37037189
      8480     4240.000      2412.98      0.17193241   -234.50517199   -234.33323958
      8481     4240.500      2041.21      0.14544300   -234.51004079   -234.36459780
      8482     4241.000      2377.81      0.16942668   -234.51138663   -234.34195995
      8483     4241.500      1513.15      0.10781664   -234.50698780   -234.39917116
      8484     4242.000      1968.11      0.14023434   -234.51028513   -234.37005080
      8485     4242.500      1559.46      0.11111681   -234.50975702   -234.39864021
      8486     4243.000      1999.73      0.14248747   -234.51011940   -234.36763193
      8487     4243.500      1647.35      0.11737928   -234.51397465   -234.39659538
      8488     4244.000      1911.31      0.13618686   -234.51221241   -234.37602555
      8489     4244.500      2203.36      0.15699654   -234.51126794   -234.35427140
      8490     4245.000      1635.33      0.11652241   -234.50547179   -234.38894939
      8491     4245.500      2216.85      0.15795784   -234.50728811   -234.34933027
      8492     4246.000      1652.92      0.11777624   -234.50617766   -234.38840142
      8493     4246.500      1610.16      0.11472911   -234.50785395   -234.39312484
      8494     4247.000      1935.48      0.13790961   -234.51047919   -234.37256958
      8495     4247.500      1364.62      0.09723336   -234.51074672   -234.41351337
      8496     4248.000      1859.32      0.13248283   -234.51092631   -234.37844347
      8497     4248.500      2258.77      0.16094495   -234.51108556   -234.35014062
      8498     4249.000      2613.29      0.18620520   -234.50787494   -234.32166974
      8499     4249.500      2178.85      0.15525047   -234.50698997   -234.35173950
      8500     4250.000      2258.04      0.16089270   -234.50499366   -234.34410096
      8501     4250.500      1726.53      0.12302104   -234.50507499   -234.38205395
      8502     4251.000      2451.25      0.17465979   -234.50926560   -234.33460581
      8503     4251.500      2121.48      0.15116242   -234.51075371   -234.35959128
      8504     4252.000      2397.64      0.17083988   -234.50851750   -234.33767762
      8505     4252.500      1494.80      0.10650919   -234.51051099   -234.40400180
      8506     4253.000      2044.38      0.14566868   -234.50971652   -234.36404784
      8507     4253.500      2929.87      0.20876255   -234.50270598   -234.29394343
      8508     4254.000      2724.38      0.19412128   -234.50645310   -234.31233182
      8509     4254.500      2340.56      0.16677220   -234.50464963   -234.33787743
      8510     4255.000      1909.88      0.13608507   -234.50465520   -234.36857013
      8511     4255.500      2306.49      0.16434515   -234.51081853   -234.34647338
      8512     4256.000      1861.16      0.13261381   -234.50745203   -234.37483822
      8513     4256.500      1707.83      0.12168865   -234.51072378   -234.38903513
      8514     4257.000      1991.85      0.14192545   -234.51241263   -234.37048718
      8515     4257.500      1871.51      0.13335143   -234.50708847   -234.37373704
      8516     4258.000      1548.88      0.11036248   -234.50772925   -234.39736677
      8517     4258.500      1731.45      0.12337126   -234.50934502   -234.38597376
      8518     4259.000      2018.88      0.14385191   -234.50941698   -234.36556506
      8519     4259.500      3157.59      0.22498832   -234.51131469   -234.28632637
      8520     4260.000      1490.88      0.10622988   -234.51421020   -234.40798032
      8521     4260.500      2290.97      0.16323940   -234.51122428   -234.34798488
      8522     4261.000      1752.83      0.12489468   -234.50959902   -234.38470435
      8523     4261.500      2112.59      0.15052926   -234.51064571   -234.36011645
      8524     4262.000      2040.08      0.14536204   -234.51442042   -234.36905839
      8525     4262.500      1810.02      0.12896972   -234.51077766   -234.38180794
      8526     4263.000      1667.50      0.11881472   -234.51115530   -234.39234058
      8527     4263.500      2483.29      0.17694224   -234.50701406   -234.33007182
      8528     4264.000      1949.74      0.13892560   -234.51284141   -234.37391582
      8529     4264.500      2529.39      0.18022739   -234.51138015   -234.33115276
      8530     4265.000      1894.68      0.13500222   -234.51085158   -234.37584936
      8531     4265.500      1854.21      0.13211882   -234.51134717   -234.37922835
      8532     4266.000      2462.03      0.17542766   -234.50913362   -234.33370596
      8533     4266.500      2012.89      0.14342472   -234.50935630   -234.36593158
      8534     4267.000      1597.68      0.11383968   -234.50723865   -234.39339897
      8535     4267.500      2529.83      0.18025860   -234.50338276   -234.32312416
      8536     4268.000      1585.77      0.11299162   -234.50150800   -234.38851638
      8537     4268.500      1967.05      0.14015889   -234.50218094   -234.36202205
      8538     4269.000      1770.13      0.12612768   -234.50472707   -234.37859939
      8539     4269.500      2151.78      0.15332127   -234.50755983   -234.35423856
      8540     4270.000      1969.54      0.14033630   -234.50569577   -234.36535948
      8541     4270.500      2294.46      0.16348755   -234.50810018   -234.34461263
      8542     4271.000      1941.91      0.13836736   -234.50836698   -234.36999962
      8543     4271.500      1465.93      0.10445215   -234.50921742   -234.40476527
      8544     4272.000      2225.80      0.15859582   -234.50879099   -234.35019518
      8545     4272.500      3006.26      0.21420562   -234.50059612   -234.28639049
      8546     4273.000      1583.99      0.11286431   -234.50175012   -234.38888581
      8547     4273.500      1676.06      0.11942471   -234.50561784   -234.38619313
      8548     4274.000      2140.57      0.15252277   -234.50217754   -234.34965477
      8549     4274.500      1561.43      0.11125667   -234.50385182   -234.39259515
      8550     4275.000      1532.94      0.10922676   -234.50485921   -234.39563244
      8551     4275.500      3421.14      0.24376713   -234.51115147   -234.26738435
      8552     4276.000      1654.51      0.11788955   -234.50471478   -234.38682523
      8553     4276.500      2898.01      0.20649251   -234.50867815   -234.30218564
      8554     4277.000      2215.00      0.15782616   -234.50237007   -234.34454391
      8555     4277.500      1767.63      0.12594958   -234.51235109   -234.38640150
      8556     4278.000      2150.88      0.15325697   -234.51277568   -234.35951871
      8557     4278.500      2067.85      0.14734125   -234.51069011   -234.36334886
      8558     4279.000      1704.97      0.12148444   -234.50724083   -234.38575640
      8559     4279.500      1971.75      0.14049353   -234.50987118   -234.36937764
      8560     4280.000      3545.70      0.25264291   -234.51033234   -234.25768943
      8561     4280.500      2135.95      0.15219345   -234.50813315   -234.35593971
      8562     4281.000      2811.95      0.20036087   -234.50954146   -234.30918060
      8563     4281.500      1733.50      0.12351781   -234.50691450   -234.38339669
      8564     4282.000      2916.18      0.20778742   -234.50984739   -234.30205998
      8565     4282.500      2601.41      0.18535895   -234.50569506   -234.32033610
      8566     4283.000      1498.75      0.10679064   -234.50607429   -234.39928365
      8567     4283.500      1635.10      0.11650603   -234.50772819   -234.39122216
      8568     4284.000      1897.72      0.13521888   -234.50938051   -234.37416163
      8569     4284.500      1926.13      0.13724324   -234.51116222   -234.37391898
      8570     4285.000      1792.95      0.12775325   -234.51095997   -234.38320671
      8571     4285.500      2135.80      0.15218282   -234.51108744   -234.35890462
      8572     4286.000      2232.71      0.15908788   -234.50735396   -234.34826609
      8573     4286.500      2176.47      0.15508067   -234.50741100   -234.35233033
      8574     4287.000      2171.84      0.15475091   -234.50993442   -234.35518351
      8575     4287.500      1633.38      0.11638389   -234.50965106   -234.39326717
      8576     4288.000      2068.52      0.14738909   -234.50783038   -234.36044129
      8577     4288.500      2243.49      0.15985614   -234.50885785   -234.34900172
      8578     4289.000      1420.27      0.10119855   -234.50741843   -234.40621988
      8579     4289.500      1837.98      0.13096206   -234.51168718   -234.38072513
      8580     4290.000      1360.01      0.09690543   -234.51313355   -234.41622812
      8581     4290.500      2107.69      0.15017982   -234.51191417   -234.36173435
      8582     4291.000      2356.56      0.16791269   -234.50568260   -234.33776992
      8583     4291.500      1742.32      0.12414598   -234.50402508   -234.37987910
      8584     4292.000      1882.99      0.13416927   -234.50773789   -234.37356861
      8585     4292.500      2515.64      0.17924762   -234.50995925   -234.33071163
      8586     4293.000      2863.59      0.20403999   -234.50960409   -234.30556410
      8587     4293.500      2137.94      0.15233505   -234.51130889   -234.35897385
      8588     4294.000      1724.27      0.12285955   -234.51024570   -234.38738615
      8589     4294.500      1620.26      0.11544874   -234.51410106   -234.39865232
      8590     4295.000      1132.29      0.08067907   -234.51035103   -234.42967196
      8591     4295.500      1606.51      0.11446925   -234.51009595   -234.39562670
      8592     4296.000      1656.13      0.11800430   -234.51001006   -234.39200576
      8593     4296.500      1817.58      0.12950848   -234.50951328   -234.38000480
      8594     4297.000      1873.02      0.13345872   -234.50769824   -234.37423952
      8595     4297.500      1628.67      0.11604772   -234.50692811   -234.39088040
      8596     4298.000      2386.22      0.17002604   -234.50514983   -234.33512379
      8597     4298.500      2161.94      0.15404523   -234.50283024   -234.34878501
      8598     4299.000      1738.35      0.12386285   -234.50799829   -234.38413544
      8599     4299.500      1746.88      0.12447112   -234.50874099   -234.38426987
      8600     4300.000      2218.63      0.15808441   -234.51002972   -234.35194531
      8601     4300.500      2752.76      0.19614344   -234.50918968   -234.31304624
      8602     4301.000      2405.03      0.17136602   -234.51004023   -234.33867421
      8603     4301.500      1818.58      0.12958003   -234.50839438   -234.37881435
      8604     4302.000      1925.03      0.13716459   -234.51244346   -234.37527888
      8605     4302.500       967.70      0.06895155   -234.51299303   -234.44404149
      8606     4303.000      2646.04      0.18853892   -234.51199712   -234.32345820
      8607     4303.500      1750.88      0.12475613   -234.50787920   -234.38312308
      8608     4304.000      2457.42      0.17509900   -234.50846635   -234.33336735
      8609     4304.500      1672.65      0.11918162   -234.51206491   -234.39288329
      8610     4305.000      1733.84      0.12354165   -234.51329089   -234.38974924
      8611     4305.500      1616.56      0.11518534   -234.51328301   -234.39809767
      8612     4306.000      2029.01      0.14457326   -234.50869497   -234.36412171
      8613     4306.500      1653.70      0.11783171   -234.51406950   -234.39623779
      8614     4307.000      2281.68      0.16257713   -234.51070033   -234.34812320
      8615     4307.500      1592.40      0.11346384   -234.51442223   -234.40095838
      8616     4308.000      1602.22      0.11416360   -234.51418349   -234.40001989
      8617     4308.500      1981.24      0.14116969   -234.51291283   -234.37174313
      8618     4309.000      3341.87      0.23811885   -234.50973409   -234.27161524
      8619     4309.500      1951.00      0.13901523   -234.51440385   -234.37538862
      8620     4310.000      2209.24      0.15741560   -234.51349606   -234.35608046
      8621     4310.500      2604.53      0.18558136   -234.51295730   -234.32737594
      8622     4311.000      1985.82      0.14149605   -234.51065840   -234.36916236
      8623     4311.500      1654.31      0.11787523   -234.50957799   -234.39170277
      8624     4312.000      2079.63      0.14818008   -234.51025091   -234.36207083
      8625     4312.500      2592.40      0.18471694   -234.51110033   -234.32638339
      8626     4313.000      2402.34      0.17117448   -234.50698595   -234.33581148
      8627     4313.500      1800.48      0.12829007   -234.51281653   -234.38452647
      8628     4314.000      1633.87      0.11641868   -234.51029309   -234.39387441
      8629     4314.500      1483.25      0.10568646   -234.51257234   -234.40688587
      8630     4315.000      1327.41      0.09458262   -234.51137486   -234.41679225
      8631     4315.500      2384.65      0.16991388   -234.51077929   -234.34086540
      8632     4316.000      2498.70      0.17804034   -234.50695794   -234.32891760
      8633     4316.500      2008.68      0.14312521   -234.50928539   -234.36616019
      8634     4317.000      2378.62      0.16948440   -234.50805948   -234.33857508
      8635     4317.500      1685.84      0.12012188   -234.50896603   -234.38884415
      8636     4318.000      2687.82      0.19151572   -234.50735078   -234.31583506
      8637     4318.500      1748.67      0.12459818   -234.50406322   -234.37946504
      8638     4319.000      1916.27      0.13654016   -234.50455902   -234.36801887
      8639     4319.500      2166.14      0.15434483   -234.50858582   -234.35424100
      8640     4320.000      2800.45      0.19954122   -234.50434635   -234.30480513
      8641     4320.500      1760.55      0.12544525   -234.50398769   -234.37854244
      8642     4321.000      2123.34      0.15129498   -234.50700924   -234.35571426
      8643     4321.500      2387.81      0.17013946   -234.50823984   -234.33810037
      8644     4322.000      1420.98      0.10124954   -234.50723455   -234.40598500
      8645     4322.500      1742.83      0.12418204   -234.50641613   -234.38223409
      8646     4323.000      1950.85      0.13900465   -234.50878450   -234.36977984
      8647     4323.500      1642.73      0.11705017   -234.50918346   -234.39213329
      8648     4324.000      2711.64      0.19321300   -234.51136952   -234.31815651
      8649     4324.500      2089.91      0.14891286   -234.50942241   -234.36050955
      8650     4325.000      1757.52      0.12522903   -234.51198947   -234.38676044
      8651     4325.500      2779.07      0.19801757   -234.51252619   -234.31450862
      8652     4326.000      1287.96      0.09177117   -234.51427631   -234.42250514
      8653     4326.500      2276.40      0.16220106   -234.51294762   -234.35074656
      8654     4327.000      1729.59      0.12323861   -234.51211245   -234.38887384
      8655     4327.500      3084.73      0.21979712   -234.51245662   -234.29265950
      8656     4328.000      1428.73      0.10180136   -234.50807349   -234.40627213
      8657     4328.500      2029.23      0.14458929   -234.50385676   -234.35926747
      8658     4329.000      1826.21      0.13012372   -234.51009342   -234.37996970
      8659     4329.500      2109.64      0.15031878   -234.51157904   -234.36126026
      8660     4330.000      2233.59      0.15915047   -234.51408171   -234.35493125
      8661     4330.500      1622.79      0.11562910   -234.51911001   -234.40348092
      8662     4331.000      2475.65      0.17639817   -234.51632808   -234.33992991
      8663     4331.500      1774.66      0.12645034   -234.51482378   -234.38837345
      8664     4332.000      2380.67      0.16963029   -234.51625517   -234.34662488
      8665     4332.500      2377.50      0.16940460   -234.51468959   -234.34528499
      8666     4333.000      2364.06      0.16844695   -234.51427089   -234.34582395
      8667     4333.500      1882.30      0.13411975   -234.51089004   -234.37677029
      8668     4334.000      2272.85      0.16194801   -234.51385890   -234.35191088
      8669     4334.500      3473.95      0.24753014   -234.51633163   -234.26880149
      8670     4335.000      1633.37      0.11638276   -234.51318182   -234.39679906
      8671     4335.500      2059.29      0.14673126   -234.50961324   -234.36288198
      8672     4336.000      1603.99      0.11428945   -234.50552579   -234.39123634
      8673     4336.500      2937.72      0.20932227   -234.50528844   -234.29596617
      8674     4337.000      1718.94      0.12247987   -234.50829928   -234.38581941
      8675     4337.500      1828.75      0.13030423   -234.51085722   -234.38055299
      8676     4338.000      1683.23      0.11993579   -234.50869819   -234.38876241
      8677     4338.500      2131.38      0.15186764   -234.50855794   -234.35669031
      8678     4339.000      1815.25      0.12934219   -234.50792111   -234.37857892
      8679     4339.500      1647.08      0.11736015   -234.50935574   -234.39199559
      8680     4340.000      1180.55      0.08411798   -234.51172984   -234.42761185
      8681     4340.500      2024.31      0.14423897   -234.51395319   -234.36971422
      8682     4341.000      2209.63      0.15744331   -234.51504097   -234.35759766
      8683     4341.500      1729.47      0.12323012   -234.51608786   -234.39285774
      8684     4342.000      1797.87      0.12810441   -234.51514772   -234.38704332
      8685     4342.500      2263.15      0.16125690   -234.51242299   -234.35116609
      8686     4343.000      1918.82      0.13672228   -234.51116753   -234.37444525
      8687     4343.500      1948.89      0.13886475   -234.50863145   -234.36976669
      8688     4344.000      1917.17      0.13660452   -234.50879543   -234.37219092
      8689     4344.500      2148.52      0.15308895   -234.51172219   -234.35863324
      8690     4345.000      1878.85      0.13387397   -234.51346944   -234.37959547
      8691     4345.500      2197.14      0.15655368   -234.51139770   -234.35484402
      8692     4346.000      1485.90      0.10587497   -234.50535873   -234.39948376
      8693     4346.500      2153.23      0.15342454   -234.50969698   -234.35627244
      8694     4347.000      2847.19      0.20287122   -234.50568293   -234.30281172
      8695     4347.500      1976.49      0.14083126   -234.50621179   -234.36538053
      8696     4348.000      2427.49      0.17296634   -234.50887369   -234.33590736
      8697     4348.500      2419.31      0.17238360   -234.51088914   -234.33850554
      8698     4349.000      3077.94      0.21931314   -234.50975089   -234.29043775
      8699     4349.500      1803.42      0.12849964   -234.50422288   -234.37572324
      8700     4350.000      1490.59      0.10620931   -234.50630133   -234.40009202
      8701     4350.500      2187.82      0.15588961   -234.50735223   -234.35146262
      8702     4351.000      1699.97      0.12112812   -234.50698659   -234.38585848
      8703     4351.500      2166.12      0.15434297   -234.50674007   -234.35239709
      8704     4352.000      1587.79      0.11313497   -234.50557163   -234.39243666
      8705     4352.500      1476.32      0.10519264   -234.51333069   -234.40813805
      8706     4353.000      1984.64      0.14141214   -234.51317326   -234.37176112
      8707     4353.500      1485.88      0.10587404   -234.51064774   -234.40477370
      8708     4354.000      2220.19      0.15819571   -234.51375751   -234.35556181
      8709     4354.500      1772.62      0.12630500   -234.51434155   -234.38803655
      8710     4355.000      1681.74      0.11982980   -234.51202502   -234.39219523
      8711     4355.500      1454.41      0.10363131   -234.50837503   -234.40474372
      8712     4356.000      1909.31      0.13604445   -234.51031594   -234.37427149
      8713     4356.500      2789.33      0.19874901   -234.51029885   -234.31154983
      8714     4357.000      2874.27      0.20480083   -234.51075726   -234.30595644
      8715     4357.500      2280.54      0.16249621   -234.50710166   -234.34460546
      8716     4358.000      2212.95      0.15768015   -234.50918262   -234.35150247
      8717     4358.500      1874.45      0.13356035   -234.51023756   -234.37667721
      8718     4359.000      1986.84      0.14156897   -234.50658607   -234.36501711
      8719     4359.500      1653.89      0.11784488   -234.51052605   -234.39268116
      8720     4360.000      2042.61      0.14554285   -234.51228642   -234.36674356
      8721     4360.500      1598.48      0.11389657   -234.50958457   -234.39568801
      8722     4361.000      2571.12      0.18320072   -234.51203569   -234.32883497
      8723     4361.500      2389.41      0.17025314   -234.50915060   -234.33889746
      8724     4362.000      2246.74      0.16008739   -234.50808135   -234.34799397
      8725     4362.500      2066.56      0.14724892   -234.50989086   -234.36264194
      8726     4363.000      1859.62      0.13250400   -234.51332598   -234.38082198
      8727     4363.500      2126.31      0.15150673   -234.51488954   -234.36338281
      8728     4364.000      2030.45      0.14467586   -234.51726926   -234.37259340
      8729     4364.500      1992.06      0.14194089   -234.51604588   -234.37410498
      8730     4365.000      2714.92      0.19344711   -234.51619197   -234.32274487
      8731     4365.500      2618.06      0.18654551   -234.51494892   -234.32840341
      8732     4366.000      1909.04      0.13602533   -234.51115868   -234.37513335
      8733     4366.500      2460.21      0.17529832   -234.50976120   -234.33446288
      8734     4367.000      2279.68      0.16243429   -234.50608532   -234.34365103
      8735     4367.500      1762.11      0.12555573   -234.50894645   -234.38339072
      8736     4368.000      2256.47      0.16078069   -234.51155914   -234.35077844
      8737     4368.500      2080.01      0.14820749   -234.51475117   -234.36654368
      8738     4369.000      1567.48      0.11168800   -234.51529577   -234.40360777
      8739     4369.500      1791.80      0.12767164   -234.51231884   -234.38464721
      8740     4370.000      1405.25      0.10012872   -234.51599988   -234.41587116
      8741     4370.500      2928.67      0.20867731   -234.51349693   -234.30481963
      8742     4371.000      2146.06      0.15291398   -234.51524350   -234.36232952
      8743     4371.500      1759.52      0.12537133   -234.51522356   -234.38985223
      8744     4372.000      2373.24      0.16910129   -234.51529036   -234.34618907
      8745     4372.500      2541.34      0.18107907   -234.51350224   -234.33242317
      8746     4373.000      2159.96      0.15390389   -234.51175513   -234.35785124
      8747     4373.500      2073.70      0.14775803   -234.51052261   -234.36276457
      8748     4374.000      2220.74      0.15823524   -234.51016041   -234.35192518
      8749     4374.500      1519.59      0.10827607   -234.51077906   -234.40250299
      8750     4375.000      1671.10      0.11907099   -234.51187384   -234.39280285
      8751     4375.500      2295.88      0.16358891   -234.51136808   -234.34777917
      8752     4376.000      1628.49      0.11603517   -234.51370464   -234.39766947
      8753     4376.500      2678.33      0.19083942   -234.51183826   -234.32099884
      8754     4377.000      1534.23      0.10931909   -234.51392316   -234.40460407
      8755     4377.500      2791.61      0.19891099   -234.51278438   -234.31387339
      8756     4378.000      2313.98      0.16487886   -234.51267150   -234.34779263
      8757     4378.500      2111.92      0.15048121   -234.50862292   -234.35814171
      8758     4379.000      2110.02      0.15034570   -234.50489466   -234.35454896
      8759     4379.500      2132.01      0.15191279   -234.51256442   -234.36065164
      8760     4380.000      2744.32      0.19554162   -234.51704824   -234.32150662
      8761     4380.500      2684.21      0.19125859   -234.50857265   -234.31731406
      8762     4381.000      1356.61      0.09666260   -234.51322907   -234.41656647
      8763     4381.500      1547.87      0.11029073   -234.51352719   -234.40323646
      8764     4382.000      2187.20      0.15584516   -234.51256518   -234.35672002
      8765     4382.500      1633.73      0.11640875   -234.51341164   -234.39700289
      8766     4383.000      2092.59      0.14910372   -234.51284226   -234.36373854
      8767     4383.500      2403.42      0.17125156   -234.51759524   -234.34634368
      8768     4384.000      1884.39      0.13426877   -234.51711665   -234.38284789
      8769     4384.500      1437.51      0.10242713   -234.51572102   -234.41329388
      8770     4385.000      1761.30      0.12549828   -234.51288393   -234.38738565
      8771     4385.500      2124.35      0.15136660   -234.50854313   -234.35717652
      8772     4386.000      2449.31      0.17452116   -234.51012072   -234.33559956
      8773     4386.500      2611.34      0.18606632   -234.51153514   -234.32546882
      8774     4387.000      2258.39      0.16091738   -234.50907008   -234.34815270
      8775     4387.500      1476.17      0.10518175   -234.51020046   -234.40501872
      8776     4388.000      2447.80      0.17441378   -234.50978658   -234.33537280
      8777     4388.500      1637.62      0.11668546   -234.50109767   -234.38441221
      8778     4389.000      1450.95      0.10338520   -234.50316497   -234.39977977
      8779     4389.500      2663.03      0.18974976   -234.50675145   -234.31700168
      8780     4390.000      2552.04      0.18184143   -234.50810416   -234.32626273
      8781     4390.500      1733.24      0.12349917   -234.50840032   -234.38490115
      8782     4391.000      2687.49      0.19149256   -234.50455799   -234.31306542
      8783     4391.500      1906.24      0.13582545   -234.49749830   -234.36167285
      8784     4392.000      1969.34      0.14032171   -234.50261188   -234.36229016
      8785     4392.500      1382.99      0.09854289   -234.50257482   -234.40403193
      8786     4393.000      2217.46      0.15800115   -234.50604815   -234.34804701
      8787     4393.500      2601.79      0.18538629   -234.50384874   -234.31846245
      8788     4394.000      2077.26      0.14801162   -234.49873377   -234.35072215
      8789     4394.500      1552.21      0.11059985   -234.50429393   -234.39369409
      8790     4395.000      2207.92      0.15732129   -234.50414387   -234.34682258
      8791     4395.500      2349.03      0.16737573   -234.50587428   -234.33849855
      8792     4396.000      2267.24      0.16154833   -234.50569084   -234.34414252
      8793     4396.500      1662.04      0.11842596   -234.50872168   -234.39029571
      8794     4397.000      1116.98      0.07958871   -234.51058473   -234.43099601
      8795     4397.500      1841.02      0.13117892   -234.50863818   -234.37745926
      8796     4398.000      2109.89      0.15033636   -234.50487474   -234.35453838
      8797     4398.500      1651.11      0.11764731   -234.50239632   -234.38474900
      8798     4399.000      2417.85      0.17227984   -234.50423453   -234.33195469
      8799     4399.500      2299.35      0.16383582   -234.50355441   -234.33971858
      8800     4400.000      2293.15      0.16339407   -234.50711650   -234.34372243
      8801     4400.500      1853.58      0.13207328   -234.50683983   -234.37476656
      8802     4401.000      2421.76      0.17255831   -234.50533922   -234.33278091
      8803     4401.500      2229.86      0.15888474   -234.50852256   -234.34963781
      8804     4402.000      1831.17      0.13047715   -234.50712446   -234.37664730
      8805     4402.500      1567.45      0.11168613   -234.51063752   -234.39895139
      8806     4403.000      1994.18      0.14209154   -234.50711186   -234.36502032
      8807     4403.500      2407.96      0.17157502   -234.50768713   -234.33611210
      8808     4404.000      2107.62      0.15017508   -234.51106802   -234.36089294
      8809     4404.500      1627.19      0.11594293   -234.50740921   -234.39146629
      8810     4405.000      1917.97      0.13666176   -234.50966440   -234.37300264
      8811     4405.500      1510.31      0.10761419   -234.50930156   -234.40168737
      8812     4406.000      1885.23      0.13432851   -234.51013201   -234.37580350
      8813     4406.500      2089.51      0.14888416   -234.50935499   -234.36047083
      8814     4407.000      2308.25      0.16447021   -234.51436761   -234.34989740
      8815     4407.500      1924.81      0.13714918   -234.51064609   -234.37349691
      8816     4408.000      1849.79      0.13180364   -234.51190509   -234.38010145
      8817     4408.500      2763.23      0.19688884   -234.51222682   -234.31533799
      8818     4409.000      2088.11      0.14878479   -234.50968639   -234.36090159
      8819     4409.500      2041.86      0.14548949   -234.51007737   -234.36458788
      8820     4410.000      1562.65      0.11134377   -234.50853628   -234.39719251
      8821     4410.500      1748.22      0.12456656   -234.50900202   -234.38443546
      8822     4411.000      2169.59      0.15459064   -234.50723582   -234.35264518
      8823     4411.500      2036.53      0.14510973   -234.51004953   -234.36493980
      8824     4412.000      1312.88      0.09354712   -234.50784336   -234.41429624
      8825     4412.500      2204.41      0.15707114   -234.50809996   -234.35102882
      8826     4413.000      2406.21      0.17145009   -234.50863474   -234.33718465
      8827     4413.500      1837.36      0.13091820   -234.50669074   -234.37577254
      8828     4414.000      1873.03      0.13345933   -234.50954745   -234.37608812
      8829     4414.500      2278.66      0.16236206   -234.50834931   -234.34598725
