# MD Simulation - NVT Ensemble
# Timestep: 0.25 fs
#     Step     Time(fs)      Temp(K)          KE(Ha)          PE(Ha)          TE(Ha)
      5311     1327.750       243.65      0.03356453   -779.13552135   -779.10195682
      5312     1328.000       304.52      0.04194981   -779.13569333   -779.09374352
      5313     1328.250       281.80      0.03881971   -779.13566859   -779.09684888
      5314     1328.500       208.51      0.02872342   -779.13573890   -779.10701547
      5315     1328.750       252.74      0.03481595   -779.13597178   -779.10115582
      5316     1329.000       341.82      0.04708739   -779.13618323   -779.08909584
      5317     1329.250       310.04      0.04270994   -779.13647964   -779.09376971
      5318     1329.500       282.80      0.03895776   -779.13659169   -779.09763393
      5319     1329.750       363.33      0.05005168   -779.13688024   -779.08682856
      5320     1330.000       315.60      0.04347634   -779.13694027   -779.09346393
      5321     1330.250       319.11      0.04395903   -779.13659849   -779.09263947
      5322     1330.500       308.13      0.04244653   -779.13611318   -779.09366666
      5323     1330.750       330.92      0.04558593   -779.13563293   -779.09004701
      5324     1331.000       246.12      0.03390417   -779.13566845   -779.10176428
      5325     1331.250       275.67      0.03797577   -779.13563906   -779.09766329
      5326     1331.500       272.70      0.03756561   -779.13626631   -779.09870070
      5327     1331.750       250.28      0.03447715   -779.13674009   -779.10226294
      5328     1332.000       237.07      0.03265856   -779.13731519   -779.10465663
      5329     1332.250       302.20      0.04163059   -779.13780242   -779.09617182
      5330     1332.500       249.91      0.03442645   -779.13783656   -779.10341011
      5331     1332.750       295.77      0.04074389   -779.13790508   -779.09716119
      5332     1333.000       337.50      0.04649301   -779.13805267   -779.09155966
      5333     1333.250       314.34      0.04330170   -779.13806881   -779.09476710
      5334     1333.500       326.78      0.04501592   -779.13826000   -779.09324407
      5335     1333.750       286.00      0.03939824   -779.13855296   -779.09915473
      5336     1334.000       219.20      0.03019679   -779.13825596   -779.10805917
      5337     1334.250       289.27      0.03984893   -779.13787295   -779.09802402
      5338     1334.500       298.19      0.04107753   -779.13790274   -779.09682521
      5339     1334.750       298.41      0.04110831   -779.13832752   -779.09721921
      5340     1335.000       234.53      0.03230763   -779.13797369   -779.10566606
      5341     1335.250       294.56      0.04057734   -779.13815825   -779.09758091
      5342     1335.500       252.34      0.03476171   -779.13813294   -779.10337123
      5343     1335.750       283.70      0.03908099   -779.13812094   -779.09903995
      5344     1336.000       220.14      0.03032573   -779.13814563   -779.10781989
      5345     1336.250       357.35      0.04922676   -779.13841537   -779.08918861
      5346     1336.500       286.18      0.03942368   -779.13827304   -779.09884937
      5347     1336.750       267.24      0.03681407   -779.13789082   -779.10107675
      5348     1337.000       310.67      0.04279711   -779.13752070   -779.09472359
      5349     1337.250       257.83      0.03551800   -779.13709506   -779.10157706
      5350     1337.500       288.81      0.03978593   -779.13708487   -779.09729894
      5351     1337.750       319.08      0.04395517   -779.13691828   -779.09296311
      5352     1338.000       385.52      0.05310733   -779.13646272   -779.08335539
      5353     1338.250       308.35      0.04247721   -779.13596074   -779.09348353
      5354     1338.500       320.90      0.04420647   -779.13586314   -779.09165667
      5355     1338.750       375.25      0.05169284   -779.13559945   -779.08390661
      5356     1339.000       405.56      0.05586846   -779.13527489   -779.07940643
      5357     1339.250       307.76      0.04239617   -779.13562660   -779.09323043
      5358     1339.500       288.98      0.03980851   -779.13576775   -779.09595924
      5359     1339.750       344.92      0.04751471   -779.13567147   -779.08815676
      5360     1340.000       368.87      0.05081375   -779.13569354   -779.08487979
      5361     1340.250       377.50      0.05200303   -779.13575962   -779.08375659
      5362     1340.500       345.27      0.04756293   -779.13610200   -779.08853907
      5363     1340.750       315.15      0.04341376   -779.13695038   -779.09353662
      5364     1341.000       388.68      0.05354263   -779.13708272   -779.08354009
      5365     1341.250       403.89      0.05563790   -779.13682644   -779.08118853
      5366     1341.500       359.27      0.04949179   -779.13665636   -779.08716456
      5367     1341.750       397.55      0.05476445   -779.13690263   -779.08213818
      5368     1342.000       359.78      0.04956212   -779.13671868   -779.08715655
      5369     1342.250       271.65      0.03742087   -779.13607208   -779.09865121
      5370     1342.500       298.45      0.04111359   -779.13605284   -779.09493925
      5371     1342.750       386.82      0.05328624   -779.13636193   -779.08307568
      5372     1343.000       336.96      0.04641849   -779.13638832   -779.08996982
      5373     1343.250       251.94      0.03470621   -779.13647518   -779.10176897
      5374     1343.500       359.90      0.04957811   -779.13655397   -779.08697586
      5375     1343.750       401.17      0.05526390   -779.13665274   -779.08138884
      5376     1344.000       370.19      0.05099618   -779.13642535   -779.08542918
      5377     1344.250       433.55      0.05972363   -779.13662280   -779.07689917
      5378     1344.500       403.15      0.05553640   -779.13626850   -779.08073210
      5379     1344.750       321.60      0.04430219   -779.13566499   -779.09136280
      5380     1345.000       276.00      0.03802058   -779.13540350   -779.09738292
      5381     1345.250       378.35      0.05212022   -779.13536514   -779.08324493
      5382     1345.500       276.20      0.03804862   -779.13512987   -779.09708125
      5383     1345.750       310.20      0.04273257   -779.13539533   -779.09266275
      5384     1346.000       318.52      0.04387865   -779.13545641   -779.09157776
      5385     1346.250       302.88      0.04172381   -779.13550348   -779.09377967
      5386     1346.500       268.20      0.03694621   -779.13598906   -779.09904285
      5387     1346.750       368.17      0.05071820   -779.13604573   -779.08532753
      5388     1347.000       372.38      0.05129744   -779.13615067   -779.08485323
      5389     1347.250       331.19      0.04562351   -779.13613140   -779.09050789
      5390     1347.500       305.99      0.04215208   -779.13609905   -779.09394697
      5391     1347.750       277.10      0.03817232   -779.13634231   -779.09816999
      5392     1348.000       270.10      0.03720824   -779.13619262   -779.09898439
      5393     1348.250       278.59      0.03837688   -779.13655759   -779.09818071
      5394     1348.500       290.96      0.04008167   -779.13685961   -779.09677794
      5395     1348.750       289.21      0.03984080   -779.13678946   -779.09694866
      5396     1349.000       296.08      0.04078709   -779.13667923   -779.09589214
      5397     1349.250       280.64      0.03865988   -779.13657432   -779.09791444
      5398     1349.500       347.95      0.04793240   -779.13609138   -779.08815898
      5399     1349.750       341.28      0.04701322   -779.13560574   -779.08859252
      5400     1350.000       243.60      0.03355810   -779.13506821   -779.10151010
      5401     1350.250       289.54      0.03988545   -779.13465490   -779.09476945
      5402     1350.500       245.20      0.03377776   -779.13439341   -779.10061565
      5403     1350.750       214.31      0.02952194   -779.13447036   -779.10494842
      5404     1351.000       206.71      0.02847594   -779.13449990   -779.10602396
      5405     1351.250       233.49      0.03216436   -779.13455821   -779.10239385
      5406     1351.500       310.37      0.04275603   -779.13468481   -779.09192878
      5407     1351.750       255.43      0.03518720   -779.13447096   -779.09928376
      5408     1352.000       285.58      0.03934017   -779.13429660   -779.09495643
      5409     1352.250       283.24      0.03901846   -779.13445315   -779.09543469
      5410     1352.500       298.16      0.04107390   -779.13504141   -779.09396751
      5411     1352.750       255.81      0.03523875   -779.13558829   -779.10034954
      5412     1353.000       317.43      0.04372771   -779.13574704   -779.09201933
      5413     1353.250       339.14      0.04671861   -779.13557264   -779.08885403
      5414     1353.500       334.35      0.04605890   -779.13578393   -779.08972504
      5415     1353.750       316.18      0.04355620   -779.13603158   -779.09247538
      5416     1354.000       313.04      0.04312329   -779.13608128   -779.09295799
      5417     1354.250       298.37      0.04110302   -779.13614730   -779.09504428
      5418     1354.500       283.92      0.03911124   -779.13618430   -779.09707306
      5419     1354.750       292.64      0.04031245   -779.13643645   -779.09612401
      5420     1355.000       246.00      0.03388830   -779.13620459   -779.10231629
      5421     1355.250       268.86      0.03703676   -779.13613352   -779.09909676
      5422     1355.500       281.11      0.03872520   -779.13585383   -779.09712862
      5423     1355.750       283.34      0.03903225   -779.13553370   -779.09650145
      5424     1356.000       314.86      0.04337451   -779.13520564   -779.09183113
      5425     1356.250       289.05      0.03981794   -779.13574528   -779.09592734
      5426     1356.500       277.71      0.03825589   -779.13624894   -779.09799306
      5427     1356.750       346.91      0.04778850   -779.13640741   -779.08861890
      5428     1357.000       314.09      0.04326733   -779.13651294   -779.09324561
      5429     1357.250       279.94      0.03856317   -779.13625855   -779.09769538
      5430     1357.500       420.58      0.05793768   -779.13601467   -779.07807699
      5431     1357.750       403.65      0.05560536   -779.13628259   -779.08067723
      5432     1358.000       231.64      0.03191038   -779.13585773   -779.10394735
      5433     1358.250       241.11      0.03321461   -779.13539489   -779.10218028
      5434     1358.500       309.33      0.04261232   -779.13524185   -779.09262953
      5435     1358.750       305.30      0.04205662   -779.13568902   -779.09363240
      5436     1359.000       307.75      0.04239479   -779.13615588   -779.09376109
      5437     1359.250       351.78      0.04846059   -779.13653526   -779.08807467
      5438     1359.500       302.77      0.04170865   -779.13651418   -779.09480553
      5439     1359.750       249.70      0.03439841   -779.13605248   -779.10165407
      5440     1360.000       231.73      0.03192160   -779.13585312   -779.10393152
      5441     1360.250       298.49      0.04111948   -779.13575947   -779.09463999
      5442     1360.500       314.97      0.04338848   -779.13596918   -779.09258070
      5443     1360.750       310.03      0.04270885   -779.13591417   -779.09320532
      5444     1361.000       349.51      0.04814664   -779.13592363   -779.08777699
      5445     1361.250       350.33      0.04825980   -779.13565793   -779.08739813
      5446     1361.500       273.62      0.03769270   -779.13517704   -779.09748434
      5447     1361.750       317.45      0.04373060   -779.13477836   -779.09104776
      5448     1362.000       348.78      0.04804706   -779.13509776   -779.08705070
      5449     1362.250       247.13      0.03404304   -779.13547954   -779.10143650
      5450     1362.500       293.18      0.04038778   -779.13571862   -779.09533084
      5451     1362.750       374.22      0.05155112   -779.13594710   -779.08439599
      5452     1363.000       337.09      0.04643692   -779.13608361   -779.08964669
      5453     1363.250       380.54      0.05242145   -779.13588256   -779.08346111
      5454     1363.500       267.60      0.03686311   -779.13513020   -779.09826710
      5455     1363.750       265.11      0.03652061   -779.13467274   -779.09815213
      5456     1364.000       257.48      0.03546944   -779.13430116   -779.09883172
      5457     1364.250       301.18      0.04148931   -779.13391277   -779.09242346
      5458     1364.500       238.18      0.03281137   -779.13397416   -779.10116279
      5459     1364.750       316.52      0.04360217   -779.13468301   -779.09108083
      5460     1365.000       264.23      0.03639893   -779.13483739   -779.09843845
      5461     1365.250       287.94      0.03966509   -779.13518819   -779.09552310
      5462     1365.500       309.52      0.04263884   -779.13500769   -779.09236885
      5463     1365.750       270.22      0.03722436   -779.13515793   -779.09793356
      5464     1366.000       290.77      0.04005578   -779.13538794   -779.09533216
      5465     1366.250       250.23      0.03447123   -779.13560758   -779.10113635
      5466     1366.500       289.53      0.03988424   -779.13556690   -779.09568265
      5467     1366.750       375.98      0.05179302   -779.13532259   -779.08352957
      5468     1367.000       267.91      0.03690670   -779.13573922   -779.09883253
      5469     1367.250       382.89      0.05274533   -779.13604913   -779.08330380
      5470     1367.500       281.75      0.03881286   -779.13571427   -779.09690141
      5471     1367.750       303.02      0.04174239   -779.13531887   -779.09357648
      5472     1368.000       275.79      0.03799135   -779.13458182   -779.09659047
      5473     1368.250       242.16      0.03335962   -779.13341157   -779.10005194
      5474     1368.500       236.94      0.03263962   -779.13302126   -779.10038164
      5475     1368.750       299.82      0.04130273   -779.13265426   -779.09135154
      5476     1369.000       307.69      0.04238564   -779.13226250   -779.08987686
      5477     1369.250       321.53      0.04429328   -779.13320765   -779.08891436
      5478     1369.500       302.06      0.04161052   -779.13412319   -779.09251268
      5479     1369.750       338.20      0.04658882   -779.13484802   -779.08825919
      5480     1370.000       342.94      0.04724270   -779.13520475   -779.08796205
      5481     1370.250       324.02      0.04463641   -779.13563578   -779.09099937
      5482     1370.500       356.74      0.04914343   -779.13523959   -779.08609616
      5483     1370.750       255.82      0.03524029   -779.13497468   -779.09973440
      5484     1371.000       265.61      0.03658932   -779.13453188   -779.09794255
      5485     1371.250       349.02      0.04808031   -779.13489360   -779.08681330
      5486     1371.500       321.47      0.04428479   -779.13571069   -779.09142590
      5487     1371.750       356.64      0.04912919   -779.13631658   -779.08718738
      5488     1372.000       373.68      0.05147628   -779.13665043   -779.08517416
      5489     1372.250       404.51      0.05572410   -779.13730769   -779.08158359
      5490     1372.500       340.73      0.04693779   -779.13753553   -779.09059775
      5491     1372.750       325.28      0.04480947   -779.13744054   -779.09263107
      5492     1373.000       298.11      0.04106707   -779.13740883   -779.09634176
      5493     1373.250       334.07      0.04602028   -779.13733548   -779.09131520
      5494     1373.500       328.05      0.04519055   -779.13733547   -779.09214492
      5495     1373.750       305.20      0.04204255   -779.13758930   -779.09554676
      5496     1374.000       373.65      0.05147232   -779.13799778   -779.08652546
      5497     1374.250       305.22      0.04204538   -779.13794907   -779.09590369
      5498     1374.500       379.99      0.05234607   -779.13763281   -779.08528674
      5499     1374.750       314.76      0.04336006   -779.13728300   -779.09392294
      5500     1375.000       223.54      0.03079434   -779.13664108   -779.10584673
      5501     1375.250       282.49      0.03891437   -779.13673613   -779.09782176
      5502     1375.500       288.85      0.03979073   -779.13648232   -779.09669159
      5503     1375.750       311.49      0.04291019   -779.13664360   -779.09373341
      5504     1376.000       235.26      0.03240800   -779.13694473   -779.10453673
      5505     1376.250       380.44      0.05240831   -779.13685597   -779.08444766
      5506     1376.500       277.59      0.03823972   -779.13692509   -779.09868537
      5507     1376.750       295.29      0.04067800   -779.13679427   -779.09611627
      5508     1377.000       279.08      0.03844504   -779.13681070   -779.09836566
      5509     1377.250       259.93      0.03580656   -779.13680078   -779.10099422
      5510     1377.500       251.43      0.03463573   -779.13670384   -779.10206810
      5511     1377.750       264.96      0.03650042   -779.13647138   -779.09997096
      5512     1378.000       356.87      0.04916069   -779.13621914   -779.08705845
      5513     1378.250       311.94      0.04297227   -779.13582022   -779.09284795
      5514     1378.500       292.10      0.04023912   -779.13565445   -779.09541533
      5515     1378.750       314.09      0.04326849   -779.13578078   -779.09251229
      5516     1379.000       413.11      0.05690841   -779.13557710   -779.07866869
      5517     1379.250       337.74      0.04652576   -779.13529598   -779.08877021
      5518     1379.500       240.65      0.03315065   -779.13498994   -779.10183929
      5519     1379.750       253.86      0.03497144   -779.13446769   -779.09949624
      5520     1380.000       297.34      0.04096066   -779.13496198   -779.09400131
      5521     1380.250       354.88      0.04888664   -779.13585557   -779.08696893
      5522     1380.500       361.18      0.04975414   -779.13654449   -779.08679035
      5523     1380.750       347.33      0.04784731   -779.13683946   -779.08899215
      5524     1381.000       296.97      0.04090895   -779.13716214   -779.09625319
      5525     1381.250       305.33      0.04206155   -779.13704628   -779.09498472
      5526     1381.500       328.72      0.04528354   -779.13678625   -779.09150270
      5527     1381.750       310.20      0.04273158   -779.13637011   -779.09363853
      5528     1382.000       309.43      0.04262638   -779.13651042   -779.09388404
      5529     1382.250       298.04      0.04105656   -779.13683814   -779.09578157
      5530     1382.500       273.46      0.03767112   -779.13711416   -779.09944304
      5531     1382.750       265.06      0.03651373   -779.13698648   -779.10047275
      5532     1383.000       328.07      0.04519350   -779.13691318   -779.09171968
      5533     1383.250       290.52      0.04002034   -779.13690451   -779.09688416
      5534     1383.500       316.82      0.04364335   -779.13677588   -779.09313253
      5535     1383.750       283.74      0.03908738   -779.13654254   -779.09745516
      5536     1384.000       290.99      0.04008508   -779.13632319   -779.09623812
      5537     1384.250       259.44      0.03573937   -779.13600136   -779.10026199
      5538     1384.500       339.67      0.04679226   -779.13610094   -779.08930869
      5539     1384.750       393.67      0.05423116   -779.13623219   -779.08200103
      5540     1385.000       349.09      0.04808936   -779.13663393   -779.08854458
      5541     1385.250       270.86      0.03731307   -779.13695758   -779.09964451
      5542     1385.500       293.17      0.04038575   -779.13696621   -779.09658046
      5543     1385.750       318.95      0.04393742   -779.13697405   -779.09303663
      5544     1386.000       261.04      0.03596039   -779.13680687   -779.10084647
      5545     1386.250       306.58      0.04223275   -779.13697861   -779.09474586
      5546     1386.500       344.91      0.04751307   -779.13697722   -779.08946415
      5547     1386.750       321.12      0.04423672   -779.13708798   -779.09285127
      5548     1387.000       304.85      0.04199511   -779.13687376   -779.09487865
      5549     1387.250       355.66      0.04899412   -779.13660169   -779.08760757
      5550     1387.500       303.30      0.04178175   -779.13642736   -779.09464561
      5551     1387.750       291.99      0.04022399   -779.13616414   -779.09594015
      5552     1388.000       357.94      0.04930914   -779.13594864   -779.08663950
      5553     1388.250       322.32      0.04440151   -779.13547288   -779.09107137
      5554     1388.500       347.71      0.04789912   -779.13542345   -779.08752434
      5555     1388.750       244.45      0.03367463   -779.13535000   -779.10167537
      5556     1389.000       242.17      0.03336030   -779.13509466   -779.10173436
      5557     1389.250       381.58      0.05256565   -779.13556118   -779.08299553
      5558     1389.500       355.08      0.04891399   -779.13554693   -779.08663294
      5559     1389.750       310.20      0.04273231   -779.13550720   -779.09277488
      5560     1390.000       298.34      0.04109856   -779.13482779   -779.09372923
      5561     1390.250       297.81      0.04102466   -779.13452222   -779.09349756
      5562     1390.500       264.53      0.03644089   -779.13441624   -779.09797534
      5563     1390.750       272.77      0.03757531   -779.13425023   -779.09667492
      5564     1391.000       292.57      0.04030306   -779.13417830   -779.09387524
      5565     1391.250       287.23      0.03956774   -779.13491921   -779.09535148
      5566     1391.500       284.14      0.03914219   -779.13536121   -779.09621902
      5567     1391.750       292.24      0.04025777   -779.13534580   -779.09508803
      5568     1392.000       323.96      0.04462766   -779.13527572   -779.09064806
      5569     1392.250       272.67      0.03756227   -779.13507965   -779.09751738
      5570     1392.500       335.47      0.04621324   -779.13486695   -779.08865371
      5571     1392.750       342.00      0.04711256   -779.13468472   -779.08757216
      5572     1393.000       324.25      0.04466704   -779.13479540   -779.09012836
      5573     1393.250       249.93      0.03442967   -779.13424473   -779.09981506
      5574     1393.500       293.26      0.04039848   -779.13395122   -779.09355274
      5575     1393.750       293.63      0.04044916   -779.13393299   -779.09348383
      5576     1394.000       321.22      0.04425052   -779.13441102   -779.09016049
      5577     1394.250       342.35      0.04716127   -779.13417390   -779.08701263
      5578     1394.500       364.20      0.05017134   -779.13425023   -779.08407889
      5579     1394.750       368.80      0.05080445   -779.13459347   -779.08378902
      5580     1395.000       250.12      0.03445557   -779.13478004   -779.10032447
      5581     1395.250       253.48      0.03491868   -779.13512277   -779.10020410
      5582     1395.500       239.41      0.03297999   -779.13522363   -779.10224364
      5583     1395.750       269.28      0.03709492   -779.13540071   -779.09830579
      5584     1396.000       380.73      0.05244765   -779.13548368   -779.08303603
      5585     1396.250       276.37      0.03807116   -779.13528129   -779.09721013
      5586     1396.500       238.01      0.03278687   -779.13517408   -779.10238721
      5587     1396.750       273.77      0.03771369   -779.13563689   -779.09792319
      5588     1397.000       270.33      0.03723981   -779.13605082   -779.09881101
      5589     1397.250       368.29      0.05073449   -779.13576716   -779.08503267
      5590     1397.500       337.92      0.04655113   -779.13539197   -779.08884084
      5591     1397.750       292.46      0.04028888   -779.13499362   -779.09470474
      5592     1398.000       290.42      0.04000710   -779.13470000   -779.09469291
      5593     1398.250       285.08      0.03927159   -779.13468422   -779.09541263
      5594     1398.500       240.02      0.03306460   -779.13476318   -779.10169858
      5595     1398.750       338.20      0.04658966   -779.13490938   -779.08831972
      5596     1399.000       389.95      0.05371751   -779.13507914   -779.08136163
      5597     1399.250       326.48      0.04497480   -779.13514266   -779.09016786
      5598     1399.500       359.26      0.04949057   -779.13481742   -779.08532685
      5599     1399.750       314.12      0.04327244   -779.13432188   -779.09104944
      5600     1400.000       293.73      0.04046247   -779.13385603   -779.09339356
      5601     1400.250       236.10      0.03252458   -779.13355538   -779.10103080
      5602     1400.500       279.39      0.03848750   -779.13352937   -779.09504187
      5603     1400.750       286.43      0.03945737   -779.13394499   -779.09448762
      5604     1401.000       271.03      0.03733563   -779.13429512   -779.09695950
      5605     1401.250       327.60      0.04512931   -779.13467216   -779.08954285
      5606     1401.500       312.80      0.04308966   -779.13515187   -779.09206222
      5607     1401.750       286.26      0.03943419   -779.13534815   -779.09591396
      5608     1402.000       312.08      0.04299116   -779.13545708   -779.09246592
      5609     1402.250       370.86      0.05108821   -779.13532430   -779.08423610
      5610     1402.500       263.19      0.03625606   -779.13555981   -779.09930374
      5611     1402.750       262.71      0.03618939   -779.13555801   -779.09936862
      5612     1403.000       277.63      0.03824488   -779.13540813   -779.09716325
      5613     1403.250       263.52      0.03630086   -779.13557009   -779.09926922
      5614     1403.500       240.60      0.03314463   -779.13580567   -779.10266105
      5615     1403.750       308.63      0.04251610   -779.13571475   -779.09319865
      5616     1404.000       187.70      0.02585668   -779.13536577   -779.10950909
      5617     1404.250       291.14      0.04010594   -779.13515003   -779.09504409
      5618     1404.500       309.88      0.04268822   -779.13482635   -779.09213813
      5619     1404.750       325.70      0.04486733   -779.13500211   -779.09013478
      5620     1405.000       311.53      0.04291541   -779.13523923   -779.09232382
      5621     1405.250       308.04      0.04243509   -779.13570291   -779.09326781
      5622     1405.500       337.98      0.04655914   -779.13565293   -779.08909379
      5623     1405.750       336.15      0.04630661   -779.13566323   -779.08935662
      5624     1406.000       242.04      0.03334295   -779.13572562   -779.10238268
      5625     1406.250       274.02      0.03774784   -779.13577041   -779.09802257
      5626     1406.500       293.13      0.04038106   -779.13582277   -779.09544171
      5627     1406.750       345.62      0.04761091   -779.13564251   -779.08803160
      5628     1407.000       253.30      0.03489376   -779.13577492   -779.10088115
      5629     1407.250       265.44      0.03656595   -779.13617381   -779.09960786
      5630     1407.500       224.59      0.03093832   -779.13619213   -779.10525380
      5631     1407.750       266.86      0.03676165   -779.13665967   -779.09989802
      5632     1408.000       290.51      0.04001976   -779.13701056   -779.09699080
      5633     1408.250       238.59      0.03286780   -779.13698215   -779.10411435
      5634     1408.500       246.18      0.03391313   -779.13701667   -779.10310354
      5635     1408.750       282.11      0.03886235   -779.13725489   -779.09839254
      5636     1409.000       292.99      0.04036134   -779.13735572   -779.09699437
      5637     1409.250       319.17      0.04396723   -779.13737756   -779.09341033
      5638     1409.500       306.40      0.04220859   -779.13733381   -779.09512522
      5639     1409.750       322.74      0.04445922   -779.13749116   -779.09303194
      5640     1410.000       257.61      0.03548759   -779.13762115   -779.10213356
      5641     1410.250       264.53      0.03644067   -779.13753301   -779.10109234
      5642     1410.500       337.80      0.04653352   -779.13727787   -779.09074435
      5643     1410.750       291.40      0.04014228   -779.13710772   -779.09696544
      5644     1411.000       402.66      0.05546912   -779.13702727   -779.08155814
      5645     1411.250       298.95      0.04118290   -779.13670732   -779.09552442
      5646     1411.500       382.51      0.05269278   -779.13681592   -779.08412315
      5647     1411.750       336.29      0.04632559   -779.13674218   -779.09041659
      5648     1412.000       299.92      0.04131537   -779.13627582   -779.09496045
      5649     1412.250       276.38      0.03807261   -779.13558765   -779.09751503
      5650     1412.500       312.79      0.04308932   -779.13543601   -779.09234669
      5651     1412.750       244.12      0.03362946   -779.13561249   -779.10198304
      5652     1413.000       281.07      0.03871916   -779.13596214   -779.09724298
      5653     1413.250       294.67      0.04059330   -779.13680290   -779.09620961
      5654     1413.500       344.22      0.04741792   -779.13701433   -779.08959640
      5655     1413.750       379.13      0.05222771   -779.13701762   -779.08478991
      5656     1414.000       299.80      0.04129920   -779.13704260   -779.09574340
      5657     1414.250       280.85      0.03868898   -779.13667968   -779.09799070
      5658     1414.500       383.39      0.05281466   -779.13630667   -779.08349200
      5659     1414.750       328.93      0.04531243   -779.13592283   -779.09061041
      5660     1415.000       348.07      0.04794826   -779.13560839   -779.08766013
      5661     1415.250       301.70      0.04156082   -779.13542949   -779.09386867
      5662     1415.500       302.55      0.04167810   -779.13538362   -779.09370552
      5663     1415.750       323.72      0.04459471   -779.13567836   -779.09108365
      5664     1416.000       281.31      0.03875157   -779.13643275   -779.09768118
      5665     1416.250       323.00      0.04449518   -779.13662516   -779.09212998
      5666     1416.500       325.99      0.04490714   -779.13685229   -779.09194515
      5667     1416.750       340.23      0.04686875   -779.13676371   -779.08989497
      5668     1417.000       287.51      0.03960643   -779.13659447   -779.09698804
      5669     1417.250       338.59      0.04664239   -779.13665965   -779.09001726
      5670     1417.500       223.44      0.03077980   -779.13709643   -779.10631663
      5671     1417.750       270.71      0.03729211   -779.13750405   -779.10021194
      5672     1418.000       262.94      0.03622210   -779.13783526   -779.10161316
      5673     1418.250       374.28      0.05155965   -779.13797615   -779.08641651
      5674     1418.500       366.50      0.05048709   -779.13781930   -779.08733221
      5675     1418.750       374.79      0.05163027   -779.13747344   -779.08584317
      5676     1419.000       280.40      0.03862681   -779.13720275   -779.09857594
      5677     1419.250       331.29      0.04563727   -779.13680352   -779.09116625
      5678     1419.500       336.50      0.04635513   -779.13671495   -779.09035981
      5679     1419.750       340.67      0.04692939   -779.13638391   -779.08945452
      5680     1420.000       393.88      0.05426014   -779.13573679   -779.08147665
      5681     1420.250       423.90      0.05839452   -779.13572517   -779.07733065
      5682     1420.500       382.45      0.05268526   -779.13623734   -779.08355207
      5683     1420.750       385.67      0.05312847   -779.13638367   -779.08325519
      5684     1421.000       315.69      0.04348867   -779.13638239   -779.09289373
      5685     1421.250       283.33      0.03902985   -779.13616297   -779.09713311
      5686     1421.500       282.54      0.03892134   -779.13552150   -779.09660016
      5687     1421.750       296.47      0.04084075   -779.13538804   -779.09454730
      5688     1422.000       261.28      0.03599283   -779.13557934   -779.09958651
      5689     1422.250       283.62      0.03906997   -779.13571416   -779.09664419
      5690     1422.500       296.94      0.04090503   -779.13567088   -779.09476585
      5691     1422.750       304.18      0.04190302   -779.13603468   -779.09413165
      5692     1423.000       335.39      0.04620140   -779.13601679   -779.08981539
      5693     1423.250       298.21      0.04107962   -779.13567043   -779.09459082
      5694     1423.500       318.18      0.04383096   -779.13497503   -779.09114406
      5695     1423.750       393.43      0.05419766   -779.13418842   -779.07999075
      5696     1424.000       376.40      0.05185087   -779.13374036   -779.08188949
      5697     1424.250       301.07      0.04147497   -779.13310352   -779.09162855
      5698     1424.500       319.39      0.04399747   -779.13295463   -779.08895715
      5699     1424.750       224.82      0.03097101   -779.13285444   -779.10188343
      5700     1425.000       223.12      0.03073648   -779.13295375   -779.10221726
      5701     1425.250       246.92      0.03401534   -779.13378816   -779.09977283
      5702     1425.500       250.98      0.03457391   -779.13418925   -779.09961534
      5703     1425.750       329.94      0.04545182   -779.13464474   -779.08919293
      5704     1426.000       318.63      0.04389354   -779.13546475   -779.09157122
      5705     1426.250       291.70      0.04018377   -779.13588108   -779.09569731
      5706     1426.500       307.95      0.04242152   -779.13598580   -779.09356428
      5707     1426.750       325.54      0.04484520   -779.13581855   -779.09097335
      5708     1427.000       343.74      0.04735233   -779.13558607   -779.08823374
      5709     1427.250       300.38      0.04137962   -779.13536285   -779.09398323
      5710     1427.500       252.90      0.03483808   -779.13478281   -779.09994473
      5711     1427.750       248.22      0.03419443   -779.13536994   -779.10117551
      5712     1428.000       295.81      0.04074958   -779.13582313   -779.09507354
      5713     1428.250       319.57      0.04402214   -779.13662905   -779.09260691
      5714     1428.500       329.04      0.04532688   -779.13690026   -779.09157339
      5715     1428.750       286.35      0.03944713   -779.13675845   -779.09731132
      5716     1429.000       289.34      0.03985843   -779.13637691   -779.09651848
      5717     1429.250       258.49      0.03560830   -779.13648386   -779.10087556
      5718     1429.500       279.29      0.03847358   -779.13663226   -779.09815868
      5719     1429.750       322.30      0.04439935   -779.13658915   -779.09218979
      5720     1430.000       352.28      0.04852935   -779.13643369   -779.08790435
      5721     1430.250       224.54      0.03093184   -779.13591421   -779.10498237
      5722     1430.500       265.00      0.03650477   -779.13567368   -779.09916891
      5723     1430.750       243.68      0.03356809   -779.13555467   -779.10198658
      5724     1431.000       287.99      0.03967254   -779.13565065   -779.09597811
      5725     1431.250       303.33      0.04178499   -779.13556305   -779.09377806
      5726     1431.500       287.43      0.03959512   -779.13593790   -779.09634277
      5727     1431.750       258.59      0.03562276   -779.13610646   -779.10048370
      5728     1432.000       290.56      0.04002652   -779.13633264   -779.09630612
      5729     1432.250       226.39      0.03118601   -779.13617507   -779.10498905
      5730     1432.500       255.98      0.03526276   -779.13605519   -779.10079243
      5731     1432.750       199.91      0.02753948   -779.13598704   -779.10844756
      5732     1433.000       213.45      0.02940436   -779.13624410   -779.10683974
