# MD Simulation - NVE Ensemble
# Timestep: 0.25 fs
#     Step     Time(fs)      Temp(K)          KE(Ha)          PE(Ha)          TE(Ha)
      1075      268.750       293.65      0.04045264   -779.13243857   -779.09198592
      1076      269.000       288.36      0.03972375   -779.13223628   -779.09251253
      1077      269.250       277.98      0.03829335   -779.13183168   -779.09353833
      1078      269.500       264.03      0.03637235   -779.13128518   -779.09491282
      1079      269.750       249.79      0.03441076   -779.13072655   -779.09631579
      1080      270.000       238.87      0.03290550   -779.13029890   -779.09739340
      1081      270.250       233.68      0.03219046   -779.13009795   -779.09790749
      1082      270.500       234.53      0.03230823   -779.13013571   -779.09782748
      1083      270.750       239.63      0.03301034   -779.13034027   -779.09732993
      1084      271.000       245.88      0.03387144   -779.13058935   -779.09671790
      1085      271.250       250.15      0.03445981   -779.13075931   -779.09629950
      1086      271.500       250.41      0.03449491   -779.13076988   -779.09627497
      1087      271.750       246.38      0.03394063   -779.13061079   -779.09667016
      1088      272.000       239.66      0.03301460   -779.13034429   -779.09732969
      1089      272.250       233.17      0.03212064   -779.13008557   -779.09796494
      1090      272.500       230.27      0.03172111   -779.12996716   -779.09824605
      1091      272.750       233.52      0.03216929   -779.13009101   -779.09792172
      1092      273.000       243.49      0.03354281   -779.13048065   -779.09693784
      1093      273.250       258.11      0.03555649   -779.13105502   -779.09549853
      1094      273.500       273.19      0.03763383   -779.13164840   -779.09401457
      1095      273.750       284.09      0.03913574   -779.13207669   -779.09294095
      1096      274.000       287.72      0.03963578   -779.13221712   -779.09258134
      1097      274.250       283.81      0.03909635   -779.13205934   -779.09296299
      1098      274.500       274.91      0.03787036   -779.13170498   -779.09383462
      1099      274.750       265.34      0.03655256   -779.13132470   -779.09477214
      1100      275.000       259.59      0.03575964   -779.13109484   -779.09533520
      1101      275.250       260.74      0.03591914   -779.13113778   -779.09521863
      1102      275.500       269.50      0.03712569   -779.13148074   -779.09435505
      1103      275.750       283.84      0.03910111   -779.13204442   -779.09294331
      1104      276.000       299.63      0.04127560   -779.13266587   -779.09139028
      1105      276.250       311.99      0.04297846   -779.13315270   -779.09017425
      1106      276.500       317.14      0.04368753   -779.13335457   -779.08966704
      1107      276.750       313.96      0.04324969   -779.13322664   -779.08997695
      1108      277.000       304.69      0.04197346   -779.13285711   -779.09088365
      1109      277.250       294.19      0.04052669   -779.13243817   -779.09191147
      1110      277.500       287.85      0.03965346   -779.13218477   -779.09253130
      1111      277.750       289.14      0.03983115   -779.13223474   -779.09240360
      1112      278.000       298.01      0.04105240   -779.13258532   -779.09153292
      1113      278.250       311.14      0.04286174   -779.13310388   -779.09024214
      1114      278.500       323.87      0.04461490   -779.13360412   -779.08898922
      1115      278.750       332.42      0.04579228   -779.13393689   -779.08814461
      1116      279.000       335.34      0.04619541   -779.13404674   -779.08785133
      1117      279.250       333.65      0.04596291   -779.13397477   -779.08801186
      1118      279.500       329.93      0.04544993   -779.13382362   -779.08837369
      1119      279.750       327.07      0.04505636   -779.13370805   -779.08865168
      1120      280.000       327.22      0.04507652   -779.13371196   -779.08863544
      1121      280.250       331.09      0.04561034   -779.13386350   -779.08825316
      1122      280.500       337.90      0.04654830   -779.13413112   -779.08758282
      1123      280.750       345.72      0.04762447   -779.13443849   -779.08681402
      1124      281.000       352.22      0.04852042   -779.13469417   -779.08617374
      1125      281.250       355.64      0.04899128   -779.13482757   -779.08583629
      1126      281.500       355.49      0.04897069   -779.13481936   -779.08584868
      1127      281.750       352.83      0.04860465   -779.13471167   -779.08610703
      1128      282.000       349.75      0.04817981   -779.13458777   -779.08640796
      1129      282.250       348.17      0.04796223   -779.13452544   -779.08656320
      1130      282.500       348.66      0.04803053   -779.13454775   -779.08651722
      1131      282.750       350.01      0.04821616   -779.13460577   -779.08638961
      1132      283.000       349.91      0.04820266   -779.13460695   -779.08640429
      1133      283.250       346.42      0.04772099   -779.13447294   -779.08675195
      1134      283.500       339.09      0.04671197   -779.13418657   -779.08747459
      1135      283.750       329.31      0.04536502   -779.13380257   -779.08843754
      1136      284.000       319.65      0.04403363   -779.13342276   -779.08938913
      1137      284.250       312.80      0.04309059   -779.13315389   -779.09006330
      1138      284.500       310.63      0.04279179   -779.13306913   -779.09027734
      1139      284.750       313.53      0.04319016   -779.13318372   -779.08999356
      1140      285.000       320.23      0.04411322   -779.13344853   -779.08933531
      1141      285.250       328.15      0.04520452   -779.13376213   -779.08855762
      1142      285.500       334.10      0.04602413   -779.13399873   -779.08797460
      1143      285.750       335.34      0.04619457   -779.13404968   -779.08785511
      1144      286.000       330.72      0.04555808   -779.13386878   -779.08831070
      1145      286.250       321.48      0.04428558   -779.13350372   -779.08921815
      1146      286.500       311.18      0.04286638   -779.13309457   -779.09022819
      1147      286.750       304.44      0.04193862   -779.13282546   -779.09088684
      1148      287.000       304.88      0.04199933   -779.13284085   -779.09084152
      1149      287.250       313.08      0.04312865   -779.13316510   -779.09003645
      1150      287.500       325.91      0.04489645   -779.13367460   -779.08877815
      1151      287.750       337.78      0.04653132   -779.13414661   -779.08761529
      1152      288.000       343.13      0.04726772   -779.13436054   -779.08709282
      1153      288.250       338.87      0.04668155   -779.13419466   -779.08751311
      1154      288.500       325.61      0.04485428   -779.13367300   -779.08881872
      1155      288.750       307.21      0.04232013   -779.13294911   -779.09062898
      1156      289.000       289.29      0.03985154   -779.13224438   -779.09239285
      1157      289.250       277.17      0.03818161   -779.13176849   -779.09358688
      1158      289.500       274.11      0.03776068   -779.13165009   -779.09388942
      1159      289.750       280.33      0.03861778   -779.13189722   -779.09327944
      1160      290.000       293.00      0.04036321   -779.13239819   -779.09203499
      1161      290.250       307.28      0.04232926   -779.13296174   -779.09063248
      1162      290.500       318.02      0.04380959   -779.13338526   -779.08957567
      1163      290.750       321.76      0.04432500   -779.13353078   -779.08920578
      1164      291.000       318.10      0.04382076   -779.13338221   -779.08956146
      1165      291.250       309.97      0.04270057   -779.13305577   -779.09035520
      1166      291.500       302.36      0.04165193   -779.13275002   -779.09109809
      1167      291.750       299.97      0.04132314   -779.13265241   -779.09132927
      1168      292.000       305.02      0.04201849   -779.13285012   -779.09083163
      1169      292.250       316.39      0.04358492   -779.13329789   -779.08971298
      1170      292.500       330.54      0.04553422   -779.13385420   -779.08831998
      1171      292.750       343.28      0.04728848   -779.13435340   -779.08706492
      1172      293.000       351.29      0.04839196   -779.13466636   -779.08627440
      1173      293.250       352.88      0.04861193   -779.13472782   -779.08611589
      1174      293.500       348.04      0.04794456   -779.13453768   -779.08659312
      1175      293.750       338.08      0.04657266   -779.13414811   -779.08757545
      1176      294.000       325.23      0.04480221   -779.13364618   -779.08884397
      1177      294.250       312.01      0.04298168   -779.13313110   -779.09014942
      1178      294.500       300.58      0.04140677   -779.13268731   -779.09128054
      1179      294.750       292.04      0.04023077   -779.13235872   -779.09212795
      1180      295.000       286.15      0.03941865   -779.13213500   -779.09271635
      1181      295.250       281.53      0.03878276   -779.13196134   -779.09317858
      1182      295.500       276.61      0.03810422   -779.13177345   -779.09366923
      1183      295.750       270.66      0.03728547   -779.13154220   -779.09425673
      1184      296.000       264.48      0.03643421   -779.13129885   -779.09486465
      1185      296.250       259.89      0.03580081   -779.13111724   -779.09531643
      1186      296.500       258.39      0.03559445   -779.13105928   -779.09546483
      1187      296.750       259.99      0.03581578   -779.13112540   -779.09530962
      1188      297.000       263.13      0.03624821   -779.13125170   -779.09500349
      1189      297.250       265.82      0.03661885   -779.13135782   -779.09473897
      1190      297.500       267.12      0.03679732   -779.13140557   -779.09460825
      1191      297.750       267.74      0.03688264   -779.13142433   -779.09454169
      1192      298.000       269.56      0.03713325   -779.13148955   -779.09435630
      1193      298.250       274.45      0.03780752   -779.13167619   -779.09386868
      1194      298.500       283.23      0.03901721   -779.13201686   -779.09299964
      1195      298.750       295.15      0.04065901   -779.13248213   -779.09182312
      1196      299.000       308.02      0.04243165   -779.13298623   -779.09055458
      1197      299.250       318.77      0.04391273   -779.13340893   -779.08949620
      1198      299.500       324.24      0.04466543   -779.13362596   -779.08896052
      1199      299.750       322.00      0.04435754   -779.13354216   -779.08918462
      1200      300.000       311.28      0.04288021   -779.13312522   -779.09024502
      1201      300.250       293.56      0.04043972   -779.13243256   -779.09199283
      1202      300.500       272.72      0.03756881   -779.13161534   -779.09404653
      1203      300.750       254.06      0.03499837   -779.13088336   -779.09588499
      1204      301.000       242.33      0.03338300   -779.13042592   -779.09704293
      1205      301.250       239.44      0.03298377   -779.13031967   -779.09733590
      1206      301.500       243.18      0.03350020   -779.13047808   -779.09697788
      1207      301.750       248.22      0.03419396   -779.13068727   -779.09649331
      1208      302.000       248.68      0.03425741   -779.13071365   -779.09645624
      1209      302.250       241.07      0.03320840   -779.13041846   -779.09721006
      1210      302.500       225.71      0.03109301   -779.12981604   -779.09872303
      1211      302.750       206.36      0.02842761   -779.12905557   -779.10062796
      1212      303.000       188.47      0.02596313   -779.12835249   -779.10238935
      1213      303.250       177.19      0.02440858   -779.12790898   -779.10350040
      1214      303.500       175.79      0.02421593   -779.12785353   -779.10363759
      1215      303.750       184.87      0.02546690   -779.12820931   -779.10274241
      1216      304.000       202.26      0.02786220   -779.12889083   -779.10102864
      1217      304.250       223.61      0.03080427   -779.12972804   -779.09892377
      1218      304.500       243.64      0.03356350   -779.13051265   -779.09694915
      1219      304.750       257.73      0.03550412   -779.13106224   -779.09555813
      1220      305.000       263.60      0.03631221   -779.13128631   -779.09497409
      1221      305.250       262.28      0.03613133   -779.13122567   -779.09509435
      1222      305.500       257.80      0.03551320   -779.13103951   -779.09552630
      1223      305.750       255.28      0.03516590   -779.13093262   -779.09576672
      1224      306.000       258.50      0.03561062   -779.13105568   -779.09544506
      1225      306.250       268.15      0.03693998   -779.13143451   -779.09449453
      1226      306.500       281.75      0.03881282   -779.13196955   -779.09315672
      1227      306.750       295.17      0.04066130   -779.13249666   -779.09183536
      1228      307.000       304.63      0.04196455   -779.13286639   -779.09090183
      1229      307.250       308.11      0.04244458   -779.13300002   -779.09055544
      1230      307.500       305.77      0.04212150   -779.13290462   -779.09078312
      1231      307.750       299.41      0.04124606   -779.13265286   -779.09140681
      1232      308.000       291.59      0.04016900   -779.13234534   -779.09217634
      1233      308.250       284.63      0.03920958   -779.13207308   -779.09286350
      1234      308.500       279.94      0.03856356   -779.13189156   -779.09332800
      1235      308.750       277.77      0.03826475   -779.13180996   -779.09354521
      1236      309.000       277.29      0.03819864   -779.13179518   -779.09359654
      1237      309.250       277.04      0.03816428   -779.13178924   -779.09362496
      1238      309.500       275.68      0.03797698   -779.13173810   -779.09376112
      1239      309.750       272.83      0.03758344   -779.13162552   -779.09404208
      1240      310.000       269.54      0.03713037   -779.13149313   -779.09436275
      1241      310.250       268.02      0.03692083   -779.13142893   -779.09450810
      1242      310.500       270.37      0.03724553   -779.13151835   -779.09427283
      1243      310.750       277.13      0.03817681   -779.13178374   -779.09360692
      1244      311.000       286.54      0.03947319   -779.13215542   -779.09268223
      1245      311.250       295.34      0.04068439   -779.13250244   -779.09181805
      1246      311.500       300.55      0.04140292   -779.13270597   -779.09130304
      1247      311.750       301.28      0.04150351   -779.13272955   -779.09122605
      1248      312.000       299.26      0.04122509   -779.13264230   -779.09141721
      1249      312.250       298.03      0.04105600   -779.13258556   -779.09152957
      1250      312.500       301.22      0.04149507   -779.13270338   -779.09120832
      1251      312.750       310.82      0.04281694   -779.13307483   -779.09025789
      1252      313.000       326.29      0.04494886   -779.13367912   -779.08873026
      1253      313.250       344.78      0.04749504   -779.13440257   -779.08690753
      1254      313.500       362.05      0.04987429   -779.13507926   -779.08520496
      1255      313.750       373.89      0.05150539   -779.13554327   -779.08403788
      1256      314.000       377.37      0.05198528   -779.13567937   -779.08369409
      1257      314.250       371.87      0.05122701   -779.13546192   -779.08423491
      1258      314.500       359.53      0.04952725   -779.13497454   -779.08544729
      1259      314.750       344.96      0.04752040   -779.13439827   -779.08687787
      1260      315.000       333.82      0.04598640   -779.13395719   -779.08797079
      1261      315.250       330.63      0.04554572   -779.13383044   -779.08828472
      1262      315.500       336.63      0.04637354   -779.13406913   -779.08769559
      1263      315.750       349.15      0.04809799   -779.13456616   -779.08646817
      1264      316.000       362.61      0.04995195   -779.13510069   -779.08514874
      1265      316.250       370.92      0.05109610   -779.13543155   -779.08433544
      1266      316.500       369.86      0.05095094   -779.13539279   -779.08444185
      1267      316.750       358.65      0.04940581   -779.13495302   -779.08554720
      1268      317.000       340.11      0.04685200   -779.13422402   -779.08737202
      1269      317.250       319.77      0.04404970   -779.13342332   -779.08937363
      1270      317.500       303.98      0.04187559   -779.13280183   -779.09092623
      1271      317.750       297.79      0.04102301   -779.13255832   -779.09153532
      1272      318.000       303.06      0.04174805   -779.13276668   -779.09101863
      1273      318.250       317.65      0.04375777   -779.13334332   -779.08958555
      1274      318.500       336.10      0.04629946   -779.13407237   -779.08777290
      1275      318.750       351.60      0.04843558   -779.13468462   -779.08624904
      1276      319.000       358.64      0.04940550   -779.13496151   -779.08555601
      1277      319.250       355.15      0.04892348   -779.13482110   -779.08589762
      1278      319.500       343.18      0.04727500   -779.13434631   -779.08707132
      1279      319.750       327.83      0.04516038   -779.13373955   -779.08857918
      1280      320.000       314.79      0.04336465   -779.13322679   -779.08986214
      1281      320.250       307.99      0.04242802   -779.13296242   -779.09053440
      1282      320.500       308.33      0.04247440   -779.13298036   -779.09050596
      1283      320.750       313.89      0.04324006   -779.13320362   -779.08996355
      1284      321.000       321.11      0.04423545   -779.13349151   -779.08925606
      1285      321.250       326.27      0.04494513   -779.13369679   -779.08875165
      1286      321.500       326.66      0.04499885   -779.13371383   -779.08871498
      1287      321.750       321.40      0.04427477   -779.13350837   -779.08923361
      1288      322.000       311.53      0.04291462   -779.13312137   -779.09020675
      1289      322.250       299.46      0.04125237   -779.13264874   -779.09139637
      1290      322.500       288.08      0.03968545   -779.13220430   -779.09251885
      1291      322.750       279.75      0.03853776   -779.13188028   -779.09334252
      1292      323.000       275.59      0.03796386   -779.13172066   -779.09375680
      1293      323.250       275.30      0.03792376   -779.13171314   -779.09378938
      1294      323.500       277.52      0.03822999   -779.13180355   -779.09357357
      1295      323.750       280.53      0.03864467   -779.13192328   -779.09327862
      1296      324.000       283.00      0.03898569   -779.13201994   -779.09303425
      1297      324.250       284.50      0.03919147   -779.13207667   -779.09288520
      1298      324.500       285.34      0.03930790   -779.13210776   -779.09279986
      1299      324.750       286.09      0.03941067   -779.13213595   -779.09272528
      1300      325.000       286.94      0.03952772   -779.13216933   -779.09264161
      1301      325.250       287.62      0.03962118   -779.13219653   -779.09257535
      1302      325.500       287.65      0.03962537   -779.13219829   -779.09257292
      1303      325.750       286.68      0.03949235   -779.13216097   -779.09266862
      1304      326.000       284.65      0.03921204   -779.13208174   -779.09286969
      1305      326.250       281.76      0.03881361   -779.13196884   -779.09315524
      1306      326.500       278.50      0.03836548   -779.13184152   -779.09347604
      1307      326.750       275.65      0.03797305   -779.13172937   -779.09375632
      1308      327.000       274.09      0.03775805   -779.13166742   -779.09390937
      1309      327.250       274.46      0.03780898   -779.13168172   -779.09387274
      1310      327.500       276.68      0.03811406   -779.13177008   -779.09365602
      1311      327.750       279.58      0.03851418   -779.13188759   -779.09337340
      1312      328.000       281.11      0.03872432   -779.13195237   -779.09322805
      1313      328.250       279.11      0.03844955   -779.13187847   -779.09342892
      1314      328.500       272.68      0.03756302   -779.13162743   -779.09406440
      1315      328.750       263.12      0.03624609   -779.13125002   -779.09500394
      1316      329.000       253.88      0.03497390   -779.13088326   -779.09590935
      1317      329.250       249.05      0.03430859   -779.13069032   -779.09638173
      1318      329.500       251.22      0.03460663   -779.13077448   -779.09616786
      1319      329.750       260.12      0.03583284   -779.13112518   -779.09529234
      1320      330.000       272.95      0.03760002   -779.13162970   -779.09402968
      1321      330.250       285.89      0.03938269   -779.13213643   -779.09275374
      1322      330.500       295.82      0.04075111   -779.13252265   -779.09177154
      1323      330.750       301.32      0.04150820   -779.13273315   -779.09122494
      1324      331.000       302.76      0.04170712   -779.13278407   -779.09107695
      1325      331.250       301.89      0.04158699   -779.13274431   -779.09115732
      1326      331.500       301.05      0.04147085   -779.13270621   -779.09123536
      1327      331.750       302.39      0.04165666   -779.13275492   -779.09109826
      1328      332.000       307.24      0.04232429   -779.13294180   -779.09061751
      1329      332.250       315.62      0.04347895   -779.13326834   -779.08978938
      1330      332.500       326.28      0.04494724   -779.13368515   -779.08873791
      1331      332.750       337.07      0.04643376   -779.13410731   -779.08767355
      1332      333.000       345.75      0.04762884   -779.13444601   -779.08681717
      1333      333.250       350.83      0.04832903   -779.13464272   -779.08631369
      1334      333.500       352.13      0.04850870   -779.13469078   -779.08618207
      1335      333.750       350.58      0.04829511   -779.13462788   -779.08633277
      1336      334.000       347.46      0.04786461   -779.13450534   -779.08664073
      1337      334.250       343.71      0.04734827   -779.13435980   -779.08701154
      1338      334.500       339.92      0.04682583   -779.13421211   -779.08738628
      1339      334.750       336.74      0.04638808   -779.13408696   -779.08769888
      1340      335.000       335.14      0.04616820   -779.13402291   -779.08785471
      1341      335.250       335.96      0.04628104   -779.13405424   -779.08777319
      1342      335.500       339.15      0.04671960   -779.13418012   -779.08746051
      1343      335.750       343.45      0.04731195   -779.13435090   -779.08703895
      1344      336.000       346.91      0.04778956   -779.13448879   -779.08669923
      1345      336.250       347.89      0.04792347   -779.13452744   -779.08660397
      1346      336.500       345.80      0.04763628   -779.13444490   -779.08680862
      1347      336.750       341.35      0.04702380   -779.13426926   -779.08724546
      1348      337.000       336.01      0.04628728   -779.13405917   -779.08777189
      1349      337.250       331.24      0.04562979   -779.13387280   -779.08824301
      1350      337.500       327.99      0.04518252   -779.13374691   -779.08856440
      1351      337.750       326.65      0.04499787   -779.13369526   -779.08869740
      1352      338.000       327.35      0.04509483   -779.13372219   -779.08862736
      1353      338.250       330.27      0.04549736   -779.13383480   -779.08833744
      1354      338.500       335.44      0.04620854   -779.13403566   -779.08782712
      1355      338.750       342.11      0.04712831   -779.13429797   -779.08716966
      1356      339.000       348.46      0.04800214   -779.13454924   -779.08654710
      1357      339.250       351.99      0.04848916   -779.13469065   -779.08620149
      1358      339.500       350.88      0.04833579   -779.13464798   -779.08631219
      1359      339.750       345.07      0.04753542   -779.13441883   -779.08688341
      1360      340.000       336.53      0.04635880   -779.13408127   -779.08772246
      1361      340.250       328.40      0.04523882   -779.13375999   -779.08852118
      1362      340.500       323.65      0.04458478   -779.13357268   -779.08898790
      1363      340.750       323.90      0.04461967   -779.13358313   -779.08896346
      1364      341.000       328.82      0.04529748   -779.13377832   -779.08848085
      1365      341.250       336.22      0.04631591   -779.13407186   -779.08775595
      1366      341.500       342.72      0.04721206   -779.13433133   -779.08711926
      1367      341.750       344.91      0.04751322   -779.13442150   -779.08690829
      1368      342.000       340.47      0.04690196   -779.13425102   -779.08734906
      1369      342.250       329.18      0.04534648   -779.13381005   -779.08846356
      1370      342.500       313.22      0.04314761   -779.13318407   -779.09003646
      1371      342.750       296.67      0.04086774   -779.13253402   -779.09166628
      1372      343.000       284.10      0.03913647   -779.13204114   -779.09290466
      1373      343.250       278.63      0.03838335   -779.13182997   -779.09344662
      1374      343.500       280.36      0.03862084   -779.13190457   -779.09328373
      1375      343.750       286.18      0.03942246   -779.13214122   -779.09271877
      1376      344.000       291.40      0.04014262   -779.13235266   -779.09221004
      1377      344.250       292.21      0.04025444   -779.13238666   -779.09213222
      1378      344.500       287.42      0.03959344   -779.13219707   -779.09260363
      1379      344.750       278.57      0.03837526   -779.13184783   -779.09347257
      1380      345.000       268.75      0.03702189   -779.13146146   -779.09443957
      1381      345.250       260.89      0.03593929   -779.13115406   -779.09521477
      1382      345.500       256.80      0.03537547   -779.13099535   -779.09561988
      1383      345.750       256.94      0.03539520   -779.13100233   -779.09560713
      1384      346.000       260.78      0.03592351   -779.13115320   -779.09522968
      1385      346.250       267.09      0.03679330   -779.13140084   -779.09460754
      1386      346.500       274.20      0.03777310   -779.13167998   -779.09390688
      1387      346.750       280.21      0.03860022   -779.13191585   -779.09331564
      1388      347.000       283.50      0.03905410   -779.13204463   -779.09299054
      1389      347.250       283.57      0.03906287   -779.13204458   -779.09298171
      1390      347.500       281.49      0.03877759   -779.13195845   -779.09318086
      1391      347.750       279.71      0.03853144   -779.13188290   -779.09335146
      1392      348.000       280.68      0.03866511   -779.13191753   -779.09325241
      1393      348.250       285.39      0.03931409   -779.13210226   -779.09278817
      1394      348.500       292.64      0.04031300   -779.13238886   -779.09207586
      1395      348.750       299.79      0.04129743   -779.13267076   -779.09137333
      1396      349.000       304.38      0.04193013   -779.13284998   -779.09091986
      1397      349.250       305.55      0.04209115   -779.13289211   -779.09080096
      1398      349.500       304.30      0.04191898   -779.13283820   -779.09091922
      1399      349.750       302.75      0.04170576   -779.13277318   -779.09106742
      1400      350.000       302.95      0.04173353   -779.13277833   -779.09104480
      1401      350.250       305.94      0.04214531   -779.13289442   -779.09074911
      1402      350.500       311.39      0.04289608   -779.13310852   -779.09021244
      1403      350.750       317.79      0.04377712   -779.13336079   -779.08958367
      1404      351.000       322.93      0.04448628   -779.13356494   -779.08907866
      1405      351.250       324.65      0.04472320   -779.13363509   -779.08891189
      1406      351.500       321.56      0.04429658   -779.13351573   -779.08921915
      1407      351.750       313.76      0.04322229   -779.13321037   -779.08998808
      1408      352.000       303.22      0.04176993   -779.13279526   -779.09102533
      1409      352.250       293.30      0.04040410   -779.13240392   -779.09199982
      1410      352.500       287.45      0.03959826   -779.13217375   -779.09257549
      1411      352.750       287.34      0.03958303   -779.13217280   -779.09258977
      1412      353.000       291.66      0.04017869   -779.13234958   -779.09217090
      1413      353.250       296.56      0.04085296   -779.13254977   -779.09169682
      1414      353.500       297.64      0.04100214   -779.13259773   -779.09159559
      1415      353.750       292.44      0.04028550   -779.13239480   -779.09210929
      1416      354.000       281.69      0.03880476   -779.13197079   -779.09316603
      1417      354.250       268.86      0.03703750   -779.13146434   -779.09442685
      1418      354.500       258.38      0.03559353   -779.13105122   -779.09545769
      1419      354.750       253.69      0.03494775   -779.13086722   -779.09591947
      1420      355.000       256.11      0.03528044   -779.13096284   -779.09568240
      1421      355.250       264.72      0.03646646   -779.13130110   -779.09483465
      1422      355.500       277.08      0.03816904   -779.13178549   -779.09361645
      1423      355.750       290.11      0.03996488   -779.13229551   -779.09233063
      1424      356.000       300.93      0.04145546   -779.13271816   -779.09126270
      1425      356.250       307.52      0.04236236   -779.13297381   -779.09061146
      1426      356.500       309.35      0.04261438   -779.13304133   -779.09042695
      1427      356.750       307.81      0.04240281   -779.13297470   -779.09057189
      1428      357.000       305.94      0.04214535   -779.13289384   -779.09074848
      1429      357.250       307.19      0.04231714   -779.13293658   -779.09061943
      1430      357.500       313.60      0.04320044   -779.13318563   -779.08998519
      1431      357.750       324.50      0.04470126   -779.13361438   -779.08891312
      1432      358.000       336.59      0.04636720   -779.13409193   -779.08772473
      1433      358.250       345.58      0.04760530   -779.13444689   -779.08684159
      1434      358.500       348.17      0.04796323   -779.13454918   -779.08658595
      1435      358.750       343.48      0.04731684   -779.13436378   -779.08704694
      1436      359.000       333.12      0.04588877   -779.13395557   -779.08806680
      1437      359.250       320.28      0.04412106   -779.13345184   -779.08933079
      1438      359.500       308.39      0.04248273   -779.13298705   -779.09050432
      1439      359.750       299.81      0.04130024   -779.13265416   -779.09135392
      1440      360.000       295.22      0.04066793   -779.13247957   -779.09181165
      1441      360.250       293.64      0.04045072   -779.13242401   -779.09197329
      1442      360.500       292.98      0.04035997   -779.13240454   -779.09204457
      1443      360.750       290.91      0.04007513   -779.13232896   -779.09225383
      1444      361.000       285.90      0.03938391   -779.13213540   -779.09275148
      1445      361.250       278.04      0.03830186   -779.13182749   -779.09352563
      1446      361.500       269.41      0.03711328   -779.13148620   -779.09437292
      1447      361.750       263.37      0.03628020   -779.13124492   -779.09496473
      1448      362.000       262.96      0.03622499   -779.13122680   -779.09500181
      1449      362.250       269.24      0.03708961   -779.13147356   -779.09438395
      1450      362.500       280.42      0.03862901   -779.13191449   -779.09328548
      1451      362.750       292.74      0.04032707   -779.13239968   -779.09207261
      1452      363.000       302.48      0.04166886   -779.13278007   -779.09111120
      1453      363.250       307.78      0.04239796   -779.13298203   -779.09058407
      1454      363.500       309.35      0.04261474   -779.13303570   -779.09042095
      1455      363.750       309.85      0.04268374   -779.13304712   -779.09036338
      1456      364.000       312.31      0.04302319   -779.13313732   -779.09011413
      1457      364.250       318.65      0.04389581   -779.13338180   -779.08948600
      1458      364.500       328.84      0.04529975   -779.13377945   -779.08847970
      1459      364.750       341.13      0.04699249   -779.13426014   -779.08726765
      1460      365.000       352.85      0.04860798   -779.13471876   -779.08611078
      1461      365.250       361.47      0.04979510   -779.13505524   -779.08526014
      1462      365.500       365.32      0.05032523   -779.13520445   -779.08487922
      1463      365.750       364.11      0.05015908   -779.13515485   -779.08499577
      1464      366.000       359.16      0.04947694   -779.13495720   -779.08548026
      1465      366.250       353.19      0.04865386   -779.13471837   -779.08606451
      1466      366.500       349.49      0.04814446   -779.13456942   -779.08642496
      1467      366.750       350.49      0.04828212   -779.13460745   -779.08632533
      1468      367.000       356.32      0.04908540   -779.13483881   -779.08575341
      1469      367.250       364.46      0.05020664   -779.13516329   -779.08495665
      1470      367.500       370.80      0.05108063   -779.13541749   -779.08433686
      1471      367.750       371.61      0.05119230   -779.13545295   -779.08426065
      1472      368.000       365.21      0.05031044   -779.13520328   -779.08489284
      1473      368.250       352.64      0.04857780   -779.13470990   -779.08613209
      1474      368.500       337.11      0.04643894   -779.13410061   -779.08766168
      1475      368.750       322.72      0.04445656   -779.13353699   -779.08908043
      1476      369.000       312.86      0.04309885   -779.13315300   -779.09005415
      1477      369.250       309.09      0.04257873   -779.13300925   -779.09043052
      1478      369.500       310.67      0.04279719   -779.13307691   -779.09027972
      1479      369.750       315.05      0.04339958   -779.13325425   -779.08985467
      1480      370.000       318.81      0.04391776   -779.13340678   -779.08948902
      1481      370.250       319.07      0.04395384   -779.13341993   -779.08946609
      1482      370.500       314.71      0.04335299   -779.13324847   -779.08989547
      1483      370.750       307.08      0.04230197   -779.13294519   -779.09064322
      1484      371.000       299.72      0.04128799   -779.13265023   -779.09136224
      1485      371.250       296.86      0.04089450   -779.13253265   -779.09163815
      1486      371.500       301.31      0.04150717   -779.13270477   -779.09119760
      1487      371.750       312.83      0.04309382   -779.13315747   -779.09006365
      1488      372.000       328.15      0.04520517   -779.13376062   -779.08855546
      1489      372.250       342.64      0.04720148   -779.13432914   -779.08712766
      1490      372.500       352.51      0.04856008   -779.13471280   -779.08615271
      1491      372.750       356.33      0.04908696   -779.13485692   -779.08576996
      1492      373.000       355.30      0.04894506   -779.13480972   -779.08586465
      1493      373.250       352.24      0.04852352   -779.13468399   -779.08616047
      1494      373.500       350.14      0.04823345   -779.13459821   -779.08636476
      1495      373.750       350.79      0.04832312   -779.13462370   -779.08630058
      1496      374.000       354.10      0.04877979   -779.13475646   -779.08597667
      1497      374.250       358.21      0.04934503   -779.13492209   -779.08557705
      1498      374.500       360.25      0.04962703   -779.13500794   -779.08538091
      1499      374.750       357.60      0.04926141   -779.13490917   -779.08564776
      1500      375.000       348.90      0.04806347   -779.13457235   -779.08650888
      1501      375.250       334.82      0.04612375   -779.13402267   -779.08789892
      1502      375.500       318.05      0.04381312   -779.13336581   -779.08955269
      1503      375.750       302.54      0.04167738   -779.13275825   -779.09108087
      1504      376.000       292.05      0.04023230   -779.13234883   -779.09211653
      1505      376.250       288.41      0.03973087   -779.13221107   -779.09248020
      1506      376.500       290.57      0.04002750   -779.13230318   -779.09227569
      1507      376.750       294.98      0.04063602   -779.13248453   -779.09184851
      1508      377.000       297.35      0.04096122   -779.13258344   -779.09162222
      1509      377.250       294.54      0.04057428   -779.13247640   -779.09190212
